# hostname;interval;timestamp;DEV;tps;rkB/s;wkB/s;dkB/s;areq-sz;aqu-sz;await;%util
plotter1;60;2021-12-31 03:03:15;nvme1n1;1507.30;172835.67;114955.33;121686.13;271.66;4.10;2.72;41.66
plotter1;60;2021-12-31 03:03:15;nvme0n1;1510.45;172792.00;114966.60;121690.40;271.08;4.09;2.70;41.50
plotter1;60;2021-12-31 03:03:15;nvme2n1;1515.52;172810.80;114954.13;121685.67;270.17;4.11;2.71;41.60
plotter1;60;2021-12-31 03:03:15;sda;11.83;553.60;0.00;0.00;46.78;0.05;4.32;2.23
plotter1;60;2021-12-31 03:03:15;sdb;8.97;386.13;0.00;0.00;43.06;0.06;6.86;2.33
plotter1;60;2021-12-31 03:03:15;sdc;8.33;405.47;0.00;0.00;48.66;0.06;7.16;2.02
plotter1;60;2021-12-31 03:03:15;sdd;11.25;536.33;0.00;0.00;47.67;0.04;3.71;2.18
plotter1;60;2021-12-31 03:03:15;sde;38.43;1245.53;114.93;0.00;35.40;0.03;0.67;1.40
plotter1;60;2021-12-31 03:03:15;sde1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 03:03:15;sde2;38.43;1245.53;114.93;0.00;35.40;0.03;0.67;1.40
plotter1;60;2021-12-31 03:03:15;sdf;11.73;532.33;0.00;0.00;45.37;0.06;5.41;2.53
plotter1;60;2021-12-31 03:03:15;sdg;15.25;731.47;0.00;0.00;47.97;0.18;11.77;4.30
plotter1;60;2021-12-31 03:03:15;sdh;6.40;385.47;0.13;0.00;60.25;0.03;4.96;1.86
plotter1;60;2021-12-31 03:03:15;sdi;6.72;341.40;0.00;0.00;50.83;0.03;4.66;1.58
plotter1;60;2021-12-31 03:03:15;dm-0;15012.80;518438.47;344877.40;365062.20;81.82;225.03;14.99;42.55
plotter1;60;2021-12-31 03:03:15;sdj;6.27;329.93;0.00;0.00;52.65;0.04;6.08;1.92
plotter1;60;2021-12-31 03:03:15;sdk;8.95;416.13;0.00;0.00;46.50;0.06;6.22;2.75
plotter1;60;2021-12-31 03:03:15;sdl;6.20;344.80;0.00;0.00;55.61;0.05;8.18;2.02
plotter1;60;2021-12-31 03:03:15;sdm;2.10;104.40;0.00;0.00;49.71;0.02;10.79;0.70
plotter1;60;2021-12-31 03:03:15;sdo;2.48;114.60;0.00;0.00;46.15;0.02;7.36;1.02
plotter1;60;2021-12-31 03:03:15;sdp;3.63;201.60;0.00;0.00;55.49;0.02;4.56;0.94
plotter1;60;2021-12-31 03:03:15;sdq;2.70;136.80;0.00;0.00;50.67;0.02;8.81;1.26
plotter1;60;2021-12-31 03:03:15;sdr;0.88;39.20;0.00;0.00;44.38;0.01;11.45;0.47
plotter1;60;2021-12-31 03:03:15;sds;2.90;139.93;0.00;0.00;48.25;0.02;6.50;1.22
plotter1;60;2021-12-31 03:03:15;sdt;3.48;191.93;0.00;0.00;55.10;0.05;13.42;1.88
plotter1;60;2021-12-31 03:03:15;sdu;6.32;324.93;0.00;0.00;51.44;0.03;4.93;1.78
plotter1;60;2021-12-31 03:03:15;sdv;2.17;107.07;0.00;0.00;49.42;0.02;8.15;1.06
plotter1;60;2021-12-31 03:03:15;sdx;2.62;133.93;0.00;0.00;51.18;0.02;6.95;0.88
plotter1;60;2021-12-31 03:03:15;sdy;3.07;150.13;0.00;0.00;48.96;0.02;7.09;1.19
plotter1;60;2021-12-31 03:03:15;sdz;1.43;79.20;0.00;0.00;55.26;0.01;8.22;0.68
plotter1;60;2021-12-31 03:03:15;sdaa;3.18;162.33;0.07;0.00;51.02;0.03;8.15;1.42
plotter1;60;2021-12-31 03:03:15;sdab;1.90;100.87;0.00;0.00;53.09;0.02;8.06;0.92
plotter1;60;2021-12-31 03:03:15;sdn;1.83;83.33;0.00;0.00;45.45;0.02;9.08;0.97
plotter1;60;2021-12-31 03:03:15;sdac;0.57;29.87;0.00;0.00;52.71;0.00;7.18;0.35
plotter1;60;2021-12-31 03:03:15;sdad;2.37;144.20;0.00;0.00;60.93;0.02;7.53;0.95
plotter1;60;2021-12-31 03:03:15;sdae;2.07;103.13;0.00;0.00;49.90;0.02;10.29;1.03
plotter1;60;2021-12-31 03:03:15;sdaf;5.60;290.27;0.00;0.00;51.83;0.05;8.12;2.62
plotter1;60;2021-12-31 03:03:15;sdag;0.63;27.07;0.00;0.00;42.74;0.01;10.74;0.34
plotter1;60;2021-12-31 03:03:15;sdah;0.80;49.33;0.00;0.00;61.67;0.01;9.52;0.37
plotter1;60;2021-12-31 03:03:15;sdai;2.22;128.87;0.00;0.00;58.14;0.02;8.48;1.06
plotter1;60;2021-12-31 03:03:15;sdaj;2.83;154.13;0.00;0.00;54.40;0.03;8.84;1.10
plotter1;60;2021-12-31 03:03:15;sdal;3.83;184.07;0.00;0.00;48.02;0.03;7.97;1.70
plotter1;60;2021-12-31 03:03:15;sdam;0.75;37.87;0.00;0.00;50.49;0.01;8.40;0.38
plotter1;60;2021-12-31 03:03:15;sdan;1.33;71.67;0.00;0.00;53.75;0.01;5.20;0.45
plotter1;60;2021-12-31 03:03:15;sdao;0.17;5.13;0.00;0.00;30.80;0.00;10.70;0.15
plotter1;60;2021-12-31 03:03:15;sdap;3.40;180.47;0.00;0.00;53.08;0.04;10.78;1.79
plotter1;60;2021-12-31 03:03:15;sdaq;4.12;235.80;0.00;0.00;57.28;0.03;6.83;1.74
plotter1;60;2021-12-31 03:03:15;sdar;5.03;249.67;0.00;0.00;49.60;0.04;7.45;2.00
plotter1;60;2021-12-31 03:03:15;sdw;5.08;272.13;0.00;0.00;53.53;0.04;8.35;2.51
plotter1;60;2021-12-31 03:03:15;sdak;1.40;73.13;0.00;0.00;52.24;0.01;9.64;0.77
plotter1;60;2021-12-31 03:04:15;nvme1n1;593.92;4767.60;3301.27;2.13;13.59;0.15;0.24;10.99
plotter1;60;2021-12-31 03:04:15;nvme0n1;601.58;4838.53;3309.60;2.67;13.55;0.15;0.23;11.17
plotter1;60;2021-12-31 03:04:15;nvme2n1;600.62;4803.73;3292.80;2.00;13.48;0.15;0.23;10.99
plotter1;60;2021-12-31 03:04:15;sda;10.02;489.07;0.00;0.00;48.83;0.06;5.56;2.25
plotter1;60;2021-12-31 03:04:15;sdb;5.75;292.47;0.00;0.00;50.86;0.03;4.42;1.43
plotter1;60;2021-12-31 03:04:15;sdc;8.45;406.40;0.00;0.00;48.09;0.04;4.74;1.82
plotter1;60;2021-12-31 03:04:15;sdd;8.85;444.73;0.00;0.00;50.25;0.06;6.37;2.19
plotter1;60;2021-12-31 03:04:15;sde;5.27;2.60;48.67;0.00;9.73;0.01;1.67;0.14
plotter1;60;2021-12-31 03:04:15;sde1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
plotter1;60;2021-12-31 03:04:15;sde2;5.27;2.60;48.67;0.00;9.73;0.01;1.67;0.14
plotter1;60;2021-12-31 03:04:15;sdf;13.75;656.80;0.00;0.00;47.77;0.08;5.76;3.12
plotter1;60;2021-12-31 03:04:15;sdg;12.98;648.00;0.00;0.00;49.91;0.06;4.89;2.72
plotter1;60;2021-12-31 03:04:15;sdh;12.53;786.80;0.40;0.00;62.81;0.05;4.09;3.34
plotter1;60;2021-12-31 03:04:15;sdi;7.38;418.87;0.00;0.00;56.73;0.06;8.39;2.59
plotter1;60;2021-12-31 03:04:15;dm-0;1789.17;14409.87;9906.33;6.80;13.59;0.41;0.23;12.46
plotter1;60;2021-12-31 03:04:15;sdj;5.87;311.93;0.00;0.00;53.17;0.03;4.75;1.63
plotter1;60;2021-12-31 03:04:15;sdk;10.30;486.33;0.00;0.00;47.22;0.09;8.37;3.67
plotter1;60;2021-12-31 03:04:15;sdl;9.30;513.93;0.00;0.00;55.26;0.05;5.73;2.60
plotter1;60;2021-12-31 03:04:15;sdm;3.50;170.33;0.00;0.00;48.67;0.03;7.60;1.49
plotter1;60;2021-12-31 03:04:15;sdo;1.73;83.93;0.00;0.00;48.42;0.01;6.97;0.82
plotter1;60;2021-12-31 03:04:15;sdp;7.40;390.13;0.00;0.00;52.72;0.04;4.86;1.93
plotter1;60;2021-12-31 03:04:15;sdq;7.57;412.73;0.00;0.00;54.55;0.06;7.34;3.29
plotter1;60;2021-12-31 03:04:15;sdr;2.48;116.13;0.00;0.00;46.77;0.02;8.16;1.15
plotter1;60;2021-12-31 03:04:15;sds;2.85;140.00;0.00;0.00;49.12;0.02;8.27;1.50
plotter1;60;2021-12-31 03:04:15;sdt;2.07;113.60;0.00;0.00;54.97;0.02;11.40;0.94
plotter1;60;2021-12-31 03:04:15;sdu;3.62;184.93;0.00;0.00;51.13;0.02;5.33;1.08
plotter1;60;2021-12-31 03:04:15;sdv;3.42;169.47;0.00;0.00;49.60;0.03;9.11;1.70
plotter1;60;2021-12-31 03:04:15;sdx;2.30;123.60;0.00;0.00;53.74;0.02;6.75;0.74
plotter1;60;2021-12-31 03:04:15;sdy;2.48;123.73;0.00;0.00;49.83;0.02;7.50;1.03
plotter1;60;2021-12-31 03:04:15;sdz;6.25;327.07;0.00;0.00;52.33;0.05;7.55;2.71
plotter1;60;2021-12-31 03:04:15;sdaa;1.08;61.80;0.00;0.00;57.05;0.04;38.32;0.94
plotter1;60;2021-12-31 03:04:15;sdab;1.17;68.87;0.00;0.00;59.03;0.02;17.40;0.65
plotter1;60;2021-12-31 03:04:15;sdn;3.43;173.33;0.00;0.00;50.49;0.03;7.90;1.48
plotter1;60;2021-12-31 03:04:15;sdac;1.55;77.20;0.00;0.00;49.81;0.01;9.34;0.65
plotter1;60;2021-12-31 03:04:15;sdad;0.03;0.27;0.00;0.00;8.00;0.00;23.00;0.08
plotter1;60;2021-12-31 03:04:15;sdae;2.38;122.33;0.00;0.00;51.33;0.02;7.27;1.00
