# hostname,interval,timestamp,FILESYSTEM,MBfsfree,MBfsused,%fsused,%ufsused,Ifree,Iused,%Iused
harvester2,60,2022-01-18 23:08:19,/dev/sda2,158042,66977,29.77,33.85,14386571,281125,1.92
harvester2,60,2022-01-18 23:09:19,/dev/sda2,156528,68491,30.44,34.52,14386571,281125,1.92
harvester2,60,2022-01-18 23:10:19,/dev/sda2,154314,70705,31.42,35.51,14386571,281125,1.92
harvester2,60,2022-01-18 23:11:19,/dev/sda2,152809,72210,32.09,36.18,14386571,281125,1.92
harvester2,60,2022-01-18 23:12:19,/dev/sda2,151176,73843,32.82,36.90,14386571,281125,1.92
harvester2,60,2022-01-18 23:13:19,/dev/sda2,149558,75461,33.54,37.62,14386571,281125,1.92
harvester2,60,2022-01-18 23:14:19,/dev/sda2,148073,76946,34.20,38.28,14386571,281125,1.92
harvester2,60,2022-01-18 23:15:19,/dev/sda2,146723,78296,34.80,38.88,14386571,281125,1.92
harvester2,60,2022-01-18 23:16:19,/dev/sda2,145109,79910,35.51,39.60,14386571,281125,1.92
harvester2,60,2022-01-18 23:17:19,/dev/sda2,143678,81341,36.15,40.23,14386571,281125,1.92
harvester2,60,2022-01-18 23:18:19,/dev/sda2,141756,83263,37.00,41.09,14386571,281125,1.92
harvester2,60,2022-01-18 23:19:19,/dev/sda2,139920,85099,37.82,41.90,14386571,281125,1.92
harvester2,60,2022-01-18 23:20:19,/dev/sda2,139707,85312,37.91,42.00,14386569,281127,1.92
harvester2,60,2022-01-18 23:21:19,/dev/sda2,139701,85318,37.92,42.00,14386564,281132,1.92
harvester2,60,2022-01-18 23:22:19,/dev/sda2,139697,85322,37.92,42.00,14386564,281132,1.92
harvester2,60,2022-01-18 23:23:19,/dev/sda2,139695,85324,37.92,42.00,14386562,281134,1.92
harvester2,60,2022-01-18 23:24:19,/dev/sda2,139695,85324,37.92,42.00,14386561,281135,1.92
harvester2,60,2022-01-18 23:25:19,/dev/sda2,139695,85324,37.92,42.00,14386561,281135,1.92
harvester2,60,2022-01-18 23:26:19,/dev/sda2,139695,85324,37.92,42.00,14386561,281135,1.92
harvester2,60,2022-01-18 23:27:19,/dev/sda2,139676,85343,37.93,42.01,14386561,281135,1.92
harvester2,60,2022-01-18 23:28:19,/dev/sda2,139653,85366,37.94,42.02,14386561,281135,1.92
harvester2,60,2022-01-18 23:29:19,/dev/sda2,139642,85377,37.94,42.03,14386562,281134,1.92
harvester2,60,2022-01-18 23:30:19,/dev/sda2,139633,85386,37.95,42.03,14386562,281134,1.92
harvester2,60,2022-01-18 23:31:19,/dev/sda2,139619,85400,37.95,42.04,14386562,281134,1.92
harvester2,60,2022-01-18 23:32:19,/dev/sda2,139605,85414,37.96,42.04,14386562,281134,1.92
harvester2,60,2022-01-18 23:33:19,/dev/sda2,139590,85429,37.97,42.05,14386562,281134,1.92
harvester2,60,2022-01-18 23:34:19,/dev/sda2,139563,85456,37.98,42.06,14386562,281134,1.92
harvester2,60,2022-01-18 23:35:19,/dev/sda2,139547,85472,37.98,42.07,14386562,281134,1.92
harvester2,60,2022-01-18 23:36:19,/dev/sda2,139534,85485,37.99,42.08,14386562,281134,1.92
harvester2,60,2022-01-18 23:37:19,/dev/sda2,139521,85497,38.00,42.08,14386562,281134,1.92
harvester2,60,2022-01-18 23:38:19,/dev/sda2,139511,85508,38.00,42.09,14386562,281134,1.92
harvester2,60,2022-01-18 23:39:19,/dev/sda2,139501,85518,38.00,42.09,14386562,281134,1.92
harvester2,60,2022-01-18 23:40:19,/dev/sda2,139484,85534,38.01,42.10,14386562,281134,1.92
harvester2,60,2022-01-18 23:41:19,/dev/sda2,139473,85546,38.02,42.10,14386562,281134,1.92
harvester2,60,2022-01-18 23:42:19,/dev/sda2,139453,85566,38.03,42.11,14386562,281134,1.92
harvester2,60,2022-01-18 23:43:19,/dev/sda2,139437,85582,38.03,42.12,14386562,281134,1.92
harvester2,60,2022-01-18 23:44:19,/dev/sda2,139422,85597,38.04,42.13,14386562,281134,1.92
