# hostname,interval,timestamp,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty
harvester2,60,2022-01-10 20:33:34,2966296,7192940,389200,4.87,28064,4322856,1149464,3.97,165752,4426636,260040
harvester2,60,2022-01-10 20:34:34,132808,7195636,386500,4.83,26316,7124804,1149464,3.97,167056,7226504,388948
harvester2,60,2022-01-10 20:35:34,124492,7181828,400220,5.01,25296,7120464,1149464,3.97,168228,7233408,642976
harvester2,60,2022-01-10 20:36:34,139108,7180240,401956,5.03,24116,7105540,1149464,3.97,168876,7216288,406092
harvester2,60,2022-01-10 20:37:34,146956,7181716,400516,5.01,23480,7096216,1149464,3.97,169036,7206296,262880
harvester2,60,2022-01-10 20:38:34,134372,7180824,401428,5.02,22740,7099040,1149464,3.97,169220,7208972,665568
harvester2,60,2022-01-10 20:39:34,149168,7181156,401004,5.01,22788,7076164,1149464,3.97,169308,7185596,661888
harvester2,60,2022-01-10 20:40:34,131320,7182760,399476,5.00,22840,7088036,1149464,3.97,169396,7197348,386256
harvester2,60,2022-01-10 20:41:34,137228,7183352,398852,4.99,22928,7078996,1149464,3.97,169492,7188580,415720
harvester2,60,2022-01-10 20:42:34,135688,7181164,401028,5.02,23004,7074496,1149464,3.97,169316,7183952,437928
harvester2,60,2022-01-10 20:43:34,134312,7184284,397916,4.98,23000,7074232,1149464,3.97,169432,7184264,390948
harvester2,60,2022-01-10 20:44:34,137364,7183152,399264,4.99,23064,7065648,1149464,3.97,169576,7174604,354356
harvester2,60,2022-01-10 20:45:34,137740,7180232,401964,5.03,23148,7056612,1149464,3.97,169716,7166100,591916
harvester2,60,2022-01-10 20:46:34,144704,7182452,399680,5.00,23232,7049992,1149464,3.97,169876,7160192,402784
harvester2,60,2022-01-10 20:47:34,129984,7180400,401740,5.02,23320,7060512,1149464,3.97,170020,7169668,213928
harvester2,60,2022-01-10 20:48:34,134824,7181328,400804,5.01,23408,7053692,1149464,3.97,170144,7162944,294364
harvester2,60,2022-01-10 20:49:34,139176,7180232,401836,5.03,23480,7046388,1149464,3.97,170216,7155624,117992
harvester2,60,2022-01-10 20:50:34,131208,7181708,400292,5.01,23564,7050856,1149464,3.97,170312,7160240,549876
harvester2,60,2022-01-10 20:51:34,166124,7180972,400976,5.01,23644,7012212,1149464,3.97,170404,7121520,676060
harvester2,60,2022-01-10 20:52:34,143284,7181672,400224,5.01,23740,7033408,1149596,3.97,170560,7142804,464168
harvester2,60,2022-01-10 20:53:34,139068,7179868,401972,5.03,23836,7032300,1149596,3.97,170736,7143008,548272
harvester2,60,2022-01-10 20:54:34,138152,7181968,399888,5.00,23924,7031932,1149596,3.97,170832,7141336,675004
harvester2,60,2022-01-10 20:55:34,137540,7180696,401076,5.02,24004,7029444,1149596,3.97,170912,7139112,494812
harvester2,60,2022-01-10 20:56:34,147108,7180648,401016,5.02,24076,7016408,1149596,3.97,171000,7124960,586532
harvester2,60,2022-01-10 20:57:34,182588,7191524,390592,4.88,25368,6988024,1157404,4.00,204304,7052708,594308
harvester2,60,2022-01-10 20:58:34,3720956,7168300,417048,5.22,668,3574360,1166396,4.03,176868,3662980,1024
harvester2,60,2022-01-10 20:59:34,5161144,6230264,1367108,17.10,3884,1229328,2155372,7.44,152044,2295016,1144
